activity_key,report_month,customer_id,product_id,region_id,revenue,transactions,active_flag,retained_flag,expansion_revenue,churn_revenue,customer_key,product_key,region_key
17095,2025-02,CUST02641,PROD011,R06,1218,16,1,1,13.61,27.83,2641,11,6
17096,2025-02,CUST04726,PROD018,R12,1853,3,1,1,118.83,2.38,4726,18,12
17097,2025-02,CUST03982,PROD012,R04,1456,17,1,1,50.75,12.08,3982,12,4
17098,2025-02,CUST01337,PROD002,R10,8228,6,1,0,1196.26,163.77,1337,2,10
17099,2025-02,CUST04071,PROD013,R03,958,1,1,1,110.67,47.9,4071,13,3
17100,2025-02,CUST03663,PROD013,R06,7047,18,1,1,393.35,259.9,3663,13,6
17101,2025-02,CUST02024,PROD002,R04,1205,6,1,1,127.26,22.56,2024,2,4
17102,2025-02,CUST00134,PROD024,R08,803,11,1,1,13.03,26.22,134,24,8
17103,2025-02,CUST01600,PROD017,R08,19526,7,1,1,739.46,849.89,1600,17,8
17104,2025-02,CUST04750,PROD004,R10,379,12,1,1,72.55,2.34,4750,4,10
17105,2025-02,CUST04519,PROD023,R03,2845,20,1,1,560.73,39.08,4519,23,3
17106,2025-02,CUST03323,PROD007,R09,4295,24,1,0,629.72,126.43,3323,7,9
17107,2025-02,CUST03398,PROD011,R10,8615,9,1,1,490.07,163.76,3398,11,10
17108,2025-02,CUST03822,PROD015,R03,22835,2,1,1,658.98,69.39,3822,15,3
17109,2025-02,CUST04842,PROD012,R10,8878,16,1,1,1169.26,349.17,4842,12,10
17110,2025-02,CUST03832,PROD018,R06,2681,16,1,1,532.19,108.43,3832,18,6
17111,2025-02,CUST00836,PROD001,R10,2315,7,1,1,166.13,20.36,836,1,10
17112,2025-02,CUST01909,PROD025,R04,2156,20,1,0,399.67,84.73,1909,25,4
17113,2025-02,CUST04725,PROD007,R07,5565,10,1,1,1046.54,135.59,4725,7,7
17114,2025-02,CUST00993,PROD002,R10,1935,11,1,1,368.43,95.94,993,2,10
17115,2025-02,CUST00556,PROD009,R01,24937,9,1,1,4657.85,1065.14,556,9,1
17116,2025-02,CUST04424,PROD019,R03,2617,21,1,1,321.49,45.15,4424,19,3
17117,2025-02,CUST00660,PROD018,R09,2593,8,1,1,331.07,0.97,660,18,9
17118,2025-02,CUST00493,PROD015,R03,1444,8,1,1,272.35,17.01,493,15,3
17119,2025-02,CUST02133,PROD009,R02,4895,20,1,1,111.36,141.51,2133,9,2
17120,2025-02,CUST02646,PROD025,R06,11943,3,1,1,2146.68,330.37,2646,25,6
17121,2025-02,CUST03510,PROD018,R08,6889,9,1,1,1090.99,233.68,3510,18,8
17122,2025-02,CUST03569,PROD009,R12,20359,7,1,1,3500.09,894.59,3569,9,12
17123,2025-02,CUST02776,PROD025,R01,5485,13,1,1,903.0,97.53,2776,25,1
17124,2025-02,CUST02793,PROD006,R05,2249,10,1,0,328.04,48.86,2793,6,5
17125,2025-02,CUST00181,PROD012,R01,2527,14,1,1,439.05,65.04,181,12,1
17126,2025-02,CUST02238,PROD001,R03,5128,6,1,1,840.08,70.02,2238,1,3
17127,2025-02,CUST01322,PROD002,R01,4351,13,1,1,741.43,111.15,1322,2,1
17128,2025-02,CUST00451,PROD010,R08,24291,2,1,1,1908.92,826.96,451,10,8
17129,2025-02,CUST01396,PROD010,R01,13194,16,1,1,2609.61,182.44,1396,10,1
17130,2025-02,CUST00512,PROD019,R10,423,24,1,1,18.34,12.31,512,19,10
17131,2025-02,CUST02224,PROD001,R11,4467,16,1,1,454.1,107.79,2224,1,11
17132,2025-02,CUST01956,PROD018,R05,19275,6,1,1,2908.24,433.93,1956,18,5
17133,2025-02,CUST03277,PROD006,R06,6199,13,1,1,289.52,80.91,3277,6,6
17134,2025-02,CUST04740,PROD001,R12,23407,19,1,1,2387.63,750.42,4740,1,12
17135,2025-02,CUST04237,PROD003,R10,1987,6,1,0,129.61,58.83,4237,3,10
17136,2025-02,CUST03669,PROD013,R08,382,12,1,1,0.08,4.37,3669,13,8
17137,2025-02,CUST04742,PROD011,R08,1183,4,1,1,41.5,58.09,4742,11,8
17138,2025-02,CUST00418,PROD019,R12,14741,7,1,1,760.69,94.87,418,19,12
17139,2025-02,CUST03413,PROD005,R03,1725,1,1,1,182.53,71.67,3413,5,3
17140,2025-02,CUST00730,PROD025,R03,2637,3,1,1,40.31,82.84,730,25,3
17141,2025-02,CUST01052,PROD010,R07,1758,4,1,1,275.09,41.88,1052,10,7
17142,2025-02,CUST01777,PROD007,R04,780,3,0,1,87.09,13.74,1777,7,4
17143,2025-02,CUST01620,PROD025,R07,8666,22,1,1,862.08,370.89,1620,25,7
17144,2025-02,CUST04049,PROD008,R01,2904,18,1,0,115.19,122.87,4049,8,1
17145,2025-02,CUST04155,PROD013,R10,2940,17,1,1,63.8,59.3,4155,13,10
17146,2025-02,CUST00639,PROD001,R03,3191,12,1,1,188.03,14.76,639,1,3
17147,2025-02,CUST03972,PROD012,R11,18198,4,1,1,1219.38,503.12,3972,12,11
17148,2025-02,CUST02602,PROD012,R08,1338,11,1,1,111.13,45.53,2602,12,8
17149,2025-02,CUST01217,PROD023,R07,7346,4,1,1,104.39,302.79,1217,23,7
17150,2025-02,CUST00196,PROD007,R09,626,2,1,1,39.94,20.45,196,7,9
17151,2025-02,CUST02318,PROD020,R03,2671,18,1,1,26.39,90.17,2318,20,3
17152,2025-02,CUST04721,PROD009,R09,2537,16,1,1,110.31,108.42,4721,9,9
17153,2025-02,CUST03155,PROD016,R06,2876,5,1,1,545.84,89.84,3155,16,6
17154,2025-02,CUST04713,PROD011,R05,3520,11,1,1,442.59,57.31,4713,11,5
17155,2025-02,CUST00365,PROD020,R05,509,24,1,1,11.05,3.48,365,20,5
17156,2025-02,CUST01894,PROD025,R10,23035,12,1,1,4145.19,922.54,1894,25,10
17157,2025-02,CUST03271,PROD002,R08,580,1,1,1,11.96,27.24,3271,2,8
17158,2025-02,CUST04457,PROD015,R07,4457,1,1,1,578.42,209.24,4457,15,7
17159,2025-02,CUST04818,PROD003,R03,8387,6,1,1,773.46,92.94,4818,3,3
17160,2025-02,CUST02088,PROD005,R12,7113,18,1,1,68.05,232.4,2088,5,12
17161,2025-02,CUST03167,PROD006,R09,2141,6,1,1,190.64,72.7,3167,6,9
17162,2025-02,CUST01128,PROD013,R05,1518,18,1,1,91.24,20.6,1128,13,5
17163,2025-02,CUST04230,PROD024,R06,2178,8,1,1,170.73,41.62,4230,24,6
17164,2025-02,CUST04440,PROD024,R06,2116,24,1,1,358.69,92.97,4440,24,6
17165,2025-02,CUST02467,PROD008,R05,10509,10,1,1,810.43,104.58,2467,8,5
17166,2025-02,CUST03891,PROD021,R06,5079,19,1,1,563.21,154.48,3891,21,6
17167,2025-02,CUST03935,PROD003,R10,21342,11,1,1,710.43,542.55,3935,3,10
17168,2025-02,CUST03477,PROD024,R12,3237,16,1,1,611.58,34.24,3477,24,12
17169,2025-02,CUST00225,PROD013,R10,356,12,1,1,40.53,12.2,225,13,10
17170,2025-02,CUST03062,PROD013,R08,24271,3,1,1,2121.22,286.11,3062,13,8
17171,2025-02,CUST02847,PROD018,R10,8063,11,1,0,30.93,195.01,2847,18,10
17172,2025-02,CUST01552,PROD007,R07,1327,13,0,1,124.81,44.57,1552,7,7
17173,2025-02,CUST01869,PROD019,R03,894,11,1,0,169.57,29.68,1869,19,3
17174,2025-02,CUST00528,PROD012,R12,1256,5,1,1,47.55,3.07,528,12,12
17175,2025-02,CUST00616,PROD001,R02,3255,11,1,1,264.38,137.52,616,1,2
17176,2025-02,CUST03589,PROD024,R06,1623,6,1,1,30.38,23.8,3589,24,6
17177,2025-02,CUST03965,PROD018,R11,3975,13,1,1,338.87,57.36,3965,18,11
17178,2025-02,CUST00470,PROD023,R01,3421,8,1,1,676.65,104.56,470,23,1
17179,2025-02,CUST01081,PROD020,R07,1071,17,1,1,180.78,8.92,1081,20,7
17180,2025-02,CUST02676,PROD021,R12,1339,6,1,1,168.89,40.44,2676,21,12
17181,2025-02,CUST00525,PROD022,R06,8306,20,1,1,1042.83,321.86,525,22,6
17182,2025-02,CUST02821,PROD021,R07,2365,10,1,1,307.2,75.07,2821,21,7
17183,2025-02,CUST03653,PROD018,R11,11805,22,1,1,1510.94,346.31,3653,18,11
17184,2025-02,CUST03142,PROD004,R02,4167,18,1,1,205.12,129.38,3142,4,2
17185,2025-02,CUST03208,PROD015,R07,3676,4,1,1,403.82,16.43,3208,15,7
17186,2025-02,CUST02883,PROD010,R03,7092,3,1,1,511.84,326.15,2883,10,3
17187,2025-02,CUST01193,PROD002,R10,10635,5,1,1,750.27,266.63,1193,2,10
17188,2025-02,CUST00694,PROD011,R04,5001,5,1,1,352.98,94.34,694,11,4
17189,2025-02,CUST00555,PROD013,R06,11775,8,1,1,1672.67,105.05,555,13,6
17190,2025-02,CUST03865,PROD002,R10,5001,5,1,1,851.55,132.41,3865,2,10
17191,2025-02,CUST03563,PROD004,R07,5275,4,0,1,497.25,214.52,3563,4,7
17192,2025-02,CUST04608,PROD009,R02,1671,11,1,1,19.6,36.37,4608,9,2
17193,2025-02,CUST03971,PROD024,R04,2661,3,1,1,489.65,97.12,3971,24,4
17194,2025-02,CUST04929,PROD021,R01,8078,15,1,1,1252.18,399.72,4929,21,1
17195,2025-02,CUST02825,PROD025,R08,7458,3,1,1,996.83,357.78,2825,25,8
17196,2025-02,CUST03476,PROD023,R01,1543,23,1,1,237.1,4.81,3476,23,1
17197,2025-02,CUST01236,PROD020,R03,6749,21,1,1,324.72,153.25,1236,20,3
17198,2025-02,CUST01072,PROD010,R06,4955,11,1,1,657.71,93.26,1072,10,6
17199,2025-02,CUST04362,PROD002,R11,7061,20,1,1,291.66,333.4,4362,2,11
17200,2025-02,CUST04023,PROD023,R03,801,18,1,1,50.42,29.83,4023,23,3
17201,2025-02,CUST02837,PROD017,R06,19225,18,1,1,411.73,927.61,2837,17,6
17202,2025-02,CUST04322,PROD002,R05,3290,19,1,1,414.12,67.67,4322,2,5
17203,2025-02,CUST04524,PROD011,R04,2077,14,1,1,105.98,27.19,4524,11,4
17204,2025-02,CUST01276,PROD009,R04,2291,1,1,1,1.72,79.52,1276,9,4
17205,2025-02,CUST02888,PROD024,R12,6127,13,1,1,320.51,305.69,2888,24,12
17206,2025-02,CUST03903,PROD022,R04,7376,12,1,1,1119.46,331.02,3903,22,4
17207,2025-02,CUST02062,PROD021,R05,1763,11,1,1,306.94,79.78,2062,21,5
17208,2025-02,CUST01709,PROD015,R05,4795,15,1,1,184.09,39.87,1709,15,5
17209,2025-02,CUST03810,PROD011,R02,8769,15,1,1,632.25,6.23,3810,11,2
17210,2025-02,CUST03197,PROD019,R01,16555,3,1,1,1265.87,534.81,3197,19,1
17211,2025-02,CUST02367,PROD020,R09,16381,7,1,1,1082.64,278.41,2367,20,9
17212,2025-02,CUST01418,PROD003,R11,8770,20,1,1,348.72,45.32,1418,3,11
17213,2025-02,CUST04402,PROD018,R11,4436,15,1,1,488.85,65.74,4402,18,11
17214,2025-02,CUST00609,PROD015,R11,17357,8,1,1,723.17,492.09,609,15,11
17215,2025-02,CUST01992,PROD012,R06,4606,15,1,1,376.22,211.02,1992,12,6
17216,2025-02,CUST03468,PROD008,R11,6298,17,1,1,163.25,75.1,3468,8,11
17217,2025-02,CUST04014,PROD005,R05,1868,18,1,1,46.15,4.69,4014,5,5
17218,2025-02,CUST01734,PROD019,R09,1130,24,1,1,153.32,4.12,1734,19,9
17219,2025-02,CUST01813,PROD017,R06,2679,6,1,1,368.31,14.06,1813,17,6
17220,2025-02,CUST02353,PROD016,R09,1059,19,1,1,210.04,17.71,2353,16,9
17221,2025-02,CUST01354,PROD008,R06,1237,14,1,1,213.69,13.72,1354,8,6
17222,2025-02,CUST03186,PROD003,R05,8853,11,1,1,404.93,193.24,3186,3,5
17223,2025-02,CUST04323,PROD006,R01,2327,19,1,1,208.33,40.78,4323,6,1
17224,2025-02,CUST03399,PROD012,R08,2383,8,1,0,1.04,13.44,3399,12,8
17225,2025-02,CUST03759,PROD004,R02,2608,6,1,1,422.08,47.72,3759,4,2
17226,2025-02,CUST00834,PROD019,R10,2154,3,1,1,156.0,7.16,834,19,10
17227,2025-02,CUST00412,PROD010,R01,1860,19,1,1,93.15,17.69,412,10,1
17228,2025-02,CUST04649,PROD003,R11,1911,6,1,1,376.06,5.97,4649,3,11
17229,2025-02,CUST04667,PROD010,R03,436,18,1,1,47.62,17.92,4667,10,3
17230,2025-02,CUST04423,PROD020,R03,2696,7,1,0,419.61,119.83,4423,20,3
17231,2025-02,CUST02188,PROD023,R07,518,12,1,1,33.1,24.62,2188,23,7
17232,2025-02,CUST02491,PROD004,R04,13227,18,1,1,1714.8,509.21,2491,4,4
17233,2025-02,CUST02940,PROD020,R06,4084,6,1,1,671.25,53.89,2940,20,6
17234,2025-02,CUST04579,PROD017,R08,21915,24,1,0,3282.96,142.67,4579,17,8
17235,2025-02,CUST01554,PROD007,R05,8680,5,1,1,300.58,309.65,1554,7,5
17236,2025-02,CUST01680,PROD009,R10,6442,17,1,1,682.97,253.87,1680,9,10
17237,2025-02,CUST02447,PROD023,R02,2769,1,1,1,302.16,84.02,2447,23,2
17238,2025-02,CUST00086,PROD012,R08,6562,1,1,1,225.97,146.89,86,12,8
17239,2025-02,CUST01321,PROD011,R11,1597,18,1,1,191.19,29.58,1321,11,11
17240,2025-02,CUST04881,PROD017,R07,2726,24,1,1,263.58,1.3,4881,17,7
17241,2025-02,CUST01145,PROD003,R09,494,2,1,1,11.34,4.37,1145,3,9
17242,2025-02,CUST03770,PROD008,R07,6327,4,1,1,518.36,3.21,3770,8,7
17243,2025-02,CUST01237,PROD012,R06,3765,5,1,1,346.18,1.52,1237,12,6
17244,2025-02,CUST01479,PROD003,R11,14448,11,1,1,727.4,195.53,1479,3,11
17245,2025-02,CUST03750,PROD025,R11,2548,19,1,1,244.99,48.65,3750,25,11
17246,2025-02,CUST00894,PROD018,R11,2079,10,1,1,221.04,14.56,894,18,11
17247,2025-02,CUST01892,PROD014,R08,361,9,0,1,8.09,2.3,1892,14,8
17248,2025-02,CUST01328,PROD020,R02,2966,22,1,1,75.7,47.75,1328,20,2
17249,2025-02,CUST04445,PROD016,R10,20799,23,1,1,2906.08,1029.77,4445,16,10
17250,2025-02,CUST03919,PROD015,R09,459,8,1,1,47.2,11.0,3919,15,9
17251,2025-02,CUST02991,PROD018,R10,2032,22,0,1,56.3,27.49,2991,18,10
17252,2025-02,CUST01937,PROD010,R02,439,19,1,0,1.6,2.18,1937,10,2
17253,2025-02,CUST00001,PROD025,R01,5355,4,1,1,201.74,66.02,1,25,1
17254,2025-02,CUST01582,PROD005,R06,551,19,0,1,49.54,17.82,1582,5,6
17255,2025-02,CUST03473,PROD008,R12,1708,7,1,1,149.27,12.29,3473,8,12
17256,2025-02,CUST04659,PROD010,R03,881,9,1,1,109.72,15.43,4659,10,3
17257,2025-02,CUST03590,PROD019,R01,3349,8,1,0,441.05,134.06,3590,19,1
17258,2025-02,CUST00019,PROD019,R02,4088,9,1,1,330.55,188.15,19,19,2
17259,2025-02,CUST03927,PROD015,R11,895,19,1,1,38.33,3.78,3927,15,11
17260,2025-02,CUST04886,PROD019,R09,1144,4,1,0,92.03,2.5,4886,19,9
17261,2025-02,CUST01674,PROD009,R04,2144,21,1,1,302.54,6.03,1674,9,4
17262,2025-02,CUST01501,PROD012,R05,2572,13,1,1,77.95,13.65,1501,12,5
17263,2025-02,CUST01477,PROD013,R10,2005,10,1,1,41.87,90.19,1477,13,10
17264,2025-02,CUST02228,PROD017,R05,4056,8,1,1,454.55,133.16,2228,17,5
17265,2025-02,CUST02201,PROD025,R04,1344,6,1,1,247.25,39.29,2201,25,4
17266,2025-02,CUST04523,PROD020,R01,1286,21,1,1,35.2,23.24,4523,20,1
17267,2025-02,CUST02486,PROD020,R06,4362,22,1,1,692.74,154.47,2486,20,6
17268,2025-02,CUST02072,PROD024,R08,2478,14,1,1,86.23,57.19,2072,24,8
17269,2025-02,CUST03918,PROD003,R05,7588,15,1,1,235.06,347.54,3918,3,5
17270,2025-02,CUST01205,PROD009,R11,841,23,1,1,122.75,20.11,1205,9,11
17271,2025-02,CUST01623,PROD011,R04,7454,4,1,1,828.47,206.0,1623,11,4
17272,2025-02,CUST04635,PROD020,R04,2643,18,1,1,69.93,40.92,4635,20,4
17273,2025-02,CUST02931,PROD024,R12,9585,22,1,0,744.11,476.06,2931,24,12
17274,2025-02,CUST01189,PROD005,R01,1604,24,1,1,268.95,50.0,1189,5,1
17275,2025-02,CUST03176,PROD016,R01,3295,18,1,1,493.88,67.58,3176,16,1
17276,2025-02,CUST02922,PROD008,R02,12529,16,1,1,790.68,424.53,2922,8,2
17277,2025-02,CUST01127,PROD012,R12,5092,21,1,1,3.43,245.43,1127,12,12
17278,2025-02,CUST02920,PROD024,R07,2984,20,1,1,90.44,103.58,2920,24,7
17279,2025-02,CUST04391,PROD015,R12,7835,19,1,1,904.5,272.79,4391,15,12
17280,2025-02,CUST03566,PROD005,R08,2032,23,1,1,145.43,10.66,3566,5,8
17281,2025-02,CUST02683,PROD022,R09,660,24,1,1,99.99,26.64,2683,22,9
17282,2025-02,CUST04277,PROD019,R11,1964,22,1,1,130.27,19.24,4277,19,11
17283,2025-02,CUST04845,PROD015,R01,2761,10,1,1,15.44,101.53,4845,15,1
17284,2025-02,CUST04430,PROD019,R03,6571,11,1,1,498.37,301.55,4430,19,3
17285,2025-02,CUST00968,PROD006,R05,351,20,1,1,62.26,8.66,968,6,5
17286,2025-02,CUST04215,PROD006,R06,6226,14,1,1,799.77,112.09,4215,6,6
17287,2025-02,CUST00038,PROD025,R03,1078,3,1,1,212.82,25.15,38,25,3
17288,2025-02,CUST00258,PROD001,R03,1375,4,1,1,176.15,12.74,258,1,3
17289,2025-02,CUST00007,PROD002,R03,2233,22,1,1,240.44,84.48,7,2,3
17290,2025-02,CUST01026,PROD016,R12,1259,15,1,1,140.15,13.35,1026,16,12
17291,2025-02,CUST02044,PROD015,R01,2201,18,1,1,239.18,49.71,2044,15,1
17292,2025-02,CUST04807,PROD024,R05,4429,15,1,0,456.67,92.4,4807,24,5
17293,2025-02,CUST02164,PROD025,R10,23799,23,0,1,1344.0,716.32,2164,25,10
17294,2025-02,CUST03058,PROD015,R09,6682,2,1,1,542.56,253.6,3058,15,9
17295,2025-02,CUST02397,PROD015,R12,15700,5,0,1,1965.7,662.6,2397,15,12
17296,2025-02,CUST04280,PROD018,R02,2116,2,1,1,5.03,14.91,4280,18,2
17297,2025-02,CUST01812,PROD012,R08,1012,22,1,1,10.86,10.79,1812,12,8
17298,2025-02,CUST04823,PROD001,R07,2120,5,0,1,361.82,75.97,4823,1,7
17299,2025-02,CUST04507,PROD008,R11,11566,18,1,1,333.87,317.73,4507,8,11
17300,2025-02,CUST02385,PROD014,R09,23244,5,1,1,1867.82,318.27,2385,14,9
17301,2025-02,CUST01562,PROD008,R09,2801,23,1,1,86.98,127.75,1562,8,9
17302,2025-02,CUST04494,PROD015,R04,6884,8,1,1,1017.95,284.89,4494,15,4
17303,2025-02,CUST03689,PROD011,R06,5059,17,1,1,661.27,249.17,3689,11,6
17304,2025-02,CUST03269,PROD021,R11,1061,24,1,1,95.26,29.61,3269,21,11
17305,2025-02,CUST03423,PROD004,R03,1799,19,1,1,281.61,71.14,3423,4,3
17306,2025-02,CUST04019,PROD018,R09,847,17,1,1,129.38,13.59,4019,18,9
17307,2025-02,CUST04839,PROD018,R10,640,3,1,1,75.42,6.66,4839,18,10
17308,2025-02,CUST01774,PROD012,R08,14151,21,1,1,1422.91,464.88,1774,12,8
17309,2025-02,CUST04983,PROD016,R06,24204,20,1,1,4183.7,580.44,4983,16,6
17310,2025-02,CUST03267,PROD003,R02,1294,20,1,1,20.03,16.07,3267,3,2
17311,2025-02,CUST04384,PROD011,R11,5514,21,1,1,262.33,131.69,4384,11,11
17312,2025-02,CUST03358,PROD013,R06,2999,23,1,0,179.5,93.85,3358,13,6
17313,2025-02,CUST02251,PROD007,R08,4219,23,1,1,114.74,29.2,2251,7,8
17314,2025-02,CUST02500,PROD020,R11,2466,7,1,1,435.72,106.14,2500,20,11
17315,2025-02,CUST03581,PROD018,R02,696,12,1,1,102.95,20.06,3581,18,2
17316,2025-02,CUST04068,PROD004,R04,2728,18,1,1,207.12,59.75,4068,4,4
17317,2025-02,CUST04560,PROD019,R01,10581,24,1,1,868.65,99.84,4560,19,1
17318,2025-02,CUST00689,PROD012,R12,2028,1,1,1,365.75,99.66,689,12,12
17319,2025-02,CUST02059,PROD011,R10,2773,6,1,1,13.21,51.09,2059,11,10
17320,2025-02,CUST01597,PROD018,R04,6621,20,1,0,854.59,20.9,1597,18,4
17321,2025-02,CUST04877,PROD014,R10,24264,1,1,1,4402.35,976.66,4877,14,10
17322,2025-02,CUST02033,PROD011,R06,2961,21,1,0,294.75,55.98,2033,11,6
17323,2025-02,CUST01199,PROD011,R11,3933,21,1,1,465.19,191.62,1199,11,11
17324,2025-02,CUST02280,PROD008,R05,15200,21,1,1,1009.06,136.43,2280,8,5
17325,2025-02,CUST00208,PROD006,R09,5424,15,0,1,72.26,94.94,208,6,9
17326,2025-02,CUST01297,PROD009,R11,561,6,1,1,46.58,1.8,1297,9,11
17327,2025-02,CUST02849,PROD020,R09,6427,20,1,1,1033.86,307.23,2849,20,9
17328,2025-02,CUST03401,PROD014,R05,7151,1,1,1,574.83,203.73,3401,14,5
17329,2025-02,CUST03517,PROD013,R04,14992,7,1,1,365.7,471.17,3517,13,4
17330,2025-02,CUST01308,PROD010,R12,18103,24,1,1,757.39,298.28,1308,10,12
17331,2025-02,CUST04443,PROD021,R10,23900,6,1,1,452.8,87.69,4443,21,10
17332,2025-02,CUST04043,PROD009,R02,4193,19,1,1,524.39,120.08,4043,9,2
17333,2025-02,CUST00581,PROD013,R04,2697,2,1,1,464.73,31.19,581,13,4
17334,2025-02,CUST00117,PROD020,R09,842,20,1,1,122.31,22.49,117,20,9
17335,2025-02,CUST01613,PROD021,R01,2460,17,1,1,463.54,43.56,1613,21,1
17336,2025-02,CUST03266,PROD009,R12,2681,17,0,1,234.79,122.74,3266,9,12
17337,2025-02,CUST02729,PROD009,R09,505,17,1,1,8.72,0.58,2729,9,9
17338,2025-02,CUST04183,PROD018,R09,2428,21,1,1,40.83,58.29,4183,18,9
17339,2025-02,CUST02706,PROD024,R01,4808,14,1,1,839.43,97.36,2706,24,1
17340,2025-02,CUST04786,PROD010,R06,6046,14,1,1,1147.78,135.2,4786,10,6
17341,2025-02,CUST03171,PROD011,R03,7907,8,0,1,381.09,230.31,3171,11,3
17342,2025-02,CUST02570,PROD003,R05,2162,10,1,1,123.89,72.01,2570,3,5
17343,2025-02,CUST02530,PROD002,R11,802,23,1,1,87.0,20.12,2530,2,11
17344,2025-02,CUST04727,PROD001,R01,14428,24,1,1,484.25,398.93,4727,1,1
17345,2025-02,CUST01460,PROD005,R04,555,8,1,1,10.02,4.89,1460,5,4
17346,2025-02,CUST04736,PROD001,R11,322,7,1,1,0.46,4.34,4736,1,11
17347,2025-02,CUST01064,PROD012,R10,2641,18,1,1,451.04,55.59,1064,12,10
17348,2025-02,CUST00340,PROD022,R08,2793,24,1,1,200.37,2.65,340,22,8
17349,2025-02,CUST03786,PROD002,R03,13574,9,1,1,1138.49,14.3,3786,2,3
17350,2025-02,CUST00630,PROD007,R10,12017,3,1,1,2364.75,126.33,630,7,10
17351,2025-02,CUST04058,PROD016,R01,745,12,1,1,54.0,7.34,4058,16,1
17352,2025-02,CUST04795,PROD013,R07,2154,9,1,1,180.28,34.73,4795,13,7
17353,2025-02,CUST03934,PROD011,R03,5931,5,1,1,889.77,14.53,3934,11,3
17354,2025-02,CUST03191,PROD003,R04,6725,7,1,1,151.72,200.13,3191,3,4
17355,2025-02,CUST00942,PROD015,R04,1638,24,1,1,145.1,28.92,942,15,4
17356,2025-02,CUST03694,PROD023,R04,22507,17,1,1,3491.95,455.51,3694,23,4
17357,2025-02,CUST00989,PROD001,R12,881,8,1,1,147.86,6.36,989,1,12
17358,2025-02,CUST02352,PROD005,R10,1569,1,1,0,283.87,4.2,2352,5,10
17359,2025-02,CUST00450,PROD005,R10,6144,24,1,1,920.65,113.51,450,5,10
17360,2025-02,CUST04989,PROD013,R04,1991,10,1,1,310.1,40.89,4989,13,4
17361,2025-02,CUST04371,PROD022,R08,1300,12,1,1,132.88,5.58,4371,22,8
17362,2025-02,CUST04618,PROD025,R04,698,6,1,0,1.25,26.52,4618,25,4
17363,2025-02,CUST03382,PROD022,R05,1717,8,1,1,45.57,2.84,3382,22,5
17364,2025-02,CUST03743,PROD019,R03,14806,9,1,1,1525.66,362.56,3743,19,3
17365,2025-02,CUST03199,PROD011,R05,7067,19,1,1,1114.76,32.43,3199,11,5
17366,2025-02,CUST01069,PROD003,R12,695,7,1,1,79.62,26.13,1069,3,12
17367,2025-02,CUST01962,PROD016,R10,4471,6,1,1,326.1,121.29,1962,16,10
17368,2025-02,CUST04211,PROD018,R12,7104,3,1,1,1230.49,171.98,4211,18,12
17369,2025-02,CUST02332,PROD009,R04,7996,3,1,1,728.98,199.94,2332,9,4
17370,2025-02,CUST03576,PROD024,R04,2175,10,1,1,46.29,83.32,3576,24,4
17371,2025-02,CUST01550,PROD020,R10,5535,6,1,1,673.92,84.53,1550,20,10
17372,2025-02,CUST03979,PROD018,R07,1613,24,1,1,163.35,27.02,3979,18,7
17373,2025-02,CUST00311,PROD002,R04,2978,3,1,1,385.27,29.63,311,2,4
17374,2025-02,CUST00883,PROD006,R07,2929,8,1,1,392.01,8.11,883,6,7
17375,2025-02,CUST03835,PROD002,R02,4162,20,1,1,627.36,87.34,3835,2,2
17376,2025-02,CUST01087,PROD020,R02,21964,6,1,1,3074.57,828.02,1087,20,2
17377,2025-02,CUST00169,PROD018,R04,2653,24,0,1,359.9,42.92,169,18,4
17378,2025-02,CUST00335,PROD005,R11,2116,19,1,1,4.77,9.5,335,5,11
17379,2025-02,CUST04622,PROD015,R04,1174,17,1,1,4.03,14.23,4622,15,4
17380,2025-02,CUST00572,PROD009,R05,15483,22,1,1,2517.66,10.45,572,9,5
17381,2025-02,CUST01689,PROD014,R03,563,14,1,1,52.13,2.2,1689,14,3
17382,2025-02,CUST01936,PROD014,R11,9587,3,1,1,1697.55,42.01,1936,14,11
17383,2025-02,CUST01760,PROD020,R09,23234,14,1,1,506.09,796.05,1760,20,9
17384,2025-02,CUST02221,PROD021,R12,1268,16,1,1,186.51,46.64,2221,21,12
17385,2025-02,CUST04452,PROD003,R12,6135,22,1,1,382.65,120.37,4452,3,12
17386,2025-02,CUST02154,PROD003,R05,5666,10,1,0,1066.74,73.17,2154,3,5
17387,2025-02,CUST03961,PROD006,R08,659,6,1,1,7.15,20.54,3961,6,8
17388,2025-02,CUST02598,PROD019,R02,610,6,1,0,41.7,24.73,2598,19,2
17389,2025-02,CUST00535,PROD007,R11,18366,10,1,1,709.79,299.23,535,7,11
17390,2025-02,CUST01683,PROD024,R01,1819,22,1,1,347.41,76.46,1683,24,1
17391,2025-02,CUST04610,PROD017,R10,685,20,0,1,136.54,9.65,4610,17,10
17392,2025-02,CUST01848,PROD025,R05,1941,21,1,1,67.88,13.41,1848,25,5
17393,2025-02,CUST01426,PROD018,R04,4548,14,1,1,383.89,189.61,1426,18,4
17394,2025-02,CUST00611,PROD006,R03,18893,9,1,1,930.1,748.28,611,6,3
17395,2025-02,CUST00540,PROD021,R04,12836,21,1,0,1317.08,79.12,540,21,4
17396,2025-02,CUST04314,PROD007,R03,1004,22,1,1,16.36,49.23,4314,7,3
17397,2025-02,CUST04248,PROD020,R12,4343,13,1,1,338.32,212.07,4248,20,12
